Processed,Time(h),Time(m),Time(s),Time(ms),Delt,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,PCTimestamp
251,1,1,5,21,15,0.11376953125,1.0517578125,-0.0498046875,-3.72314453125,-15.380859375,-32.89794921875,-192.1032667928641,-313.36954339471123,-298.3808607543852,1745594751.2350814
252,1,1,5,36,15,0.05712890625,1.044921875,0.00830078125,-4.638671875,-12.14599609375,-36.56005859375,-186.1157718120805,-310.3757959043194,-305.9030930658249,1745594751.2430885
253,1,1,5,51,15,-0.005859375,1.0166015625,0.0,-4.638671875,-12.87841796875,-35.21728515625,-186.1157718120805,-317.86016463029887,-292.36307490523336,1745594751.2495773
254,1,1,5,66,15,-0.0048828125,1.02734375,0.06201171875,-3.7841796875,-11.29150390625,-33.203125,-196.59388802845177,-313.36954339471123,-298.3808607543852,1745594751.256158
255,1,1,5,81,15,-0.03173828125,1.03271484375,0.0087890625,-2.3193359375,-10.43701171875,-30.76171875,-198.09076177364767,-311.87266964951533,-320.94755768870436,1745594751.269192
256,1,1,5,96,15,-0.0615234375,1.01318359375,-0.025390625,-5.06591796875,-7.9345703125,-28.3203125,-204.07825675443127,-320.85391212069067,-295.3719678298093,1745594751.275708
257,1,1,5,111,15,-0.04052734375,1.01611328125,-0.0869140625,-10.009765625,-6.89697265625,-25.32958984375,-199.58763551884357,-299.89767968794814,-295.3719678298093,1745594751.282161
258,1,1,5,126,15,0.00390625,1.02392578125,-0.0380859375,-14.34326171875,-7.01904296875,-23.5595703125,-190.6063930476682,-308.8789221591235,-307.40753952811286,1745594751.2890851
259,1,1,5,141,15,-0.03466796875,1.02685546875,-0.0556640625,-16.54052734375,-6.2255859375,-22.76611328125,-211.5626254804107,-293.9101847071646,-293.86752136752136,1745594751.2956033
260,1,1,5,156,15,-0.0302734375,1.03857421875,-0.0283203125,-19.47021484375,-7.2021484375,-22.03369140625,-192.1032667928641,-295.4070584523605,-292.36307490523336,1745594751.3073888
261,1,1,5,171,15,-0.06884765625,1.01953125,-0.0322265625,-24.169921875,-7.87353515625,-21.30126953125,-198.09076177364767,-298.40080594275224,-290.8586284429455,1745594751.3201926
262,1,1,5,186,15,-0.142578125,0.99951171875,-0.05224609375,-29.96826171875,-8.4228515625,-17.822265625,-201.08450926403944,-304.3883009235358,-301.38975367896103,1745594751.3267202
263,1,1,5,201,15,-0.12841796875,1.0283203125,0.0107421875,-34.48486328125,-10.92529296875,-9.6435546875,-214.5563729708025,-302.8914271783399,-302.89420014124903,1745594751.3331497
264,1,1,5,216,15,-0.0732421875,1.05908203125,0.02001953125,-36.07177734375,-12.75634765625,-4.33349609375,-198.09076177364767,-290.9164372167728,-293.86752136752136,1745594751.3416226
